Age,Gender,Income_Level,Product_Category,Ad_Interaction,Discount_Offered in(%),TPP in Past,Purchase
25,Female,Medium,Electronics,No,24,19,No
39,Male,Medium,Car,No,30,10,Yes
27,Male,Low,Car,Yes,23,11,Yes
45,Male,Medium,Beauty Products,Yes,5,19,Yes
22,Female,Low,Electronics,No,22,8,No
46,Male,Medium,Electronics,No,15,13,Yes
39,Female,Medium,Beauty Products,Yes,7,19,Yes
31,Male,Medium,Car,No,6,4,No
51,Female,Medium,Car,Yes,10,7,Yes
50,Male,Medium,Car,No,30,11,Yes
51,Male,Low,Designer items,No,17,6,No
40,Female,Low,Electronics,Yes,13,6,Yes
42,Female,Low,Car,Yes,28,2,No
55,Female,High,Car,No,19,1,No
47,Female,Medium,Electronics,Yes,16,9,No
52,Male,High,Beauty Products,Yes,19,17,Yes
44,Male,High,Car,No,26,16,No
53,Female,Low,Designer items,Yes,30,9,No
28,Female,Low,Car,Yes,5,5,No
58,Male,Medium,Designer items,No,29,14,No
51,Female,Medium,Groceries,Yes,3,4,Yes
34,Male,Medium,Electronics,Yes,7,7,No
29,Male,Medium,Beauty Products,No,20,7,No
36,Male,High,Groceries,Yes,2,17,Yes
36,Female,Medium,Beauty Products,No,14,5,Yes
33,Male,Low,Beauty Products,Yes,7,15,Yes
35,Male,Medium,Beauty Products,Yes,19,15,No
56,Male,Medium,Car,Yes,16,16,No
29,Female,Medium,Car,Yes,12,9,Yes
24,Female,Low,Electronics,Yes,13,0,Yes
53,Female,High,Beauty Products,No,20,4,Yes
41,Female,Medium,Groceries,Yes,22,6,Yes
59,Female,Low,Groceries,No,16,6,Yes
50,Male,Low,Beauty Products,Yes,6,10,No
26,Male,High,Beauty Products,No,11,2,No
21,Female,Low,Designer items,No,3,12,No
40,Male,Medium,Beauty Products,Yes,18,9,No
54,Male,High,Electronics,Yes,6,15,Yes
50,Female,High,Car,Yes,11,1,No
24,Male,Medium,Designer items,Yes,10,12,No
48,Male,High,Designer items,No,1,6,Yes
32,Male,Low,Groceries,No,24,10,No
51,Male,High,Car,No,6,3,No
28,Male,Medium,Car,Yes,28,1,No
33,Female,Medium,Designer items,No,6,12,Yes
54,Female,Medium,Beauty Products,Yes,16,11,Yes
36,Male,High,Designer items,Yes,6,5,Yes
25,Male,Low,Designer items,No,12,4,No
19,Female,Low,Car,No,8,10,No
41,Male,Medium,Designer items,Yes,5,6,No
56,Male,High,Groceries,No,18,5,No
46,Male,Low,Designer items,Yes,10,6,No
19,Female,Low,Electronics,Yes,18,3,Yes
23,Male,High,Electronics,Yes,16,4,Yes
45,Male,High,Groceries,Yes,29,6,Yes
26,Female,Medium,Beauty Products,Yes,24,0,Yes
18,Male,Low,Groceries,Yes,18,5,Yes
35,Male,High,Beauty Products,No,9,10,No
50,Male,High,Designer items,No,0,12,Yes
54,Female,Medium,Car,Yes,19,0,No
20,Female,Low,Car,No,17,8,No
31,Male,High,Electronics,Yes,30,16,Yes
46,Female,Medium,Car,No,3,4,No
43,Male,High,Car,Yes,20,16,No
39,Male,Low,Groceries,Yes,28,1,Yes
39,Male,Medium,Car,Yes,4,3,No
53,Female,Low,Designer items,Yes,5,19,No
38,Male,Low,Electronics,Yes,12,4,No
42,Male,Medium,Designer items,No,25,6,Yes
37,Male,Low,Electronics,Yes,0,13,No
53,Male,High,Groceries,Yes,16,13,Yes
33,Male,High,Electronics,Yes,13,15,Yes
37,Female,High,Beauty Products,Yes,28,7,Yes
41,Female,High,Designer items,Yes,2,18,Yes
50,Male,Medium,Car,Yes,1,14,No
39,Male,Low,Electronics,No,27,9,No
35,Male,Medium,Beauty Products,No,21,13,No
44,Male,High,Electronics,No,12,0,Yes
22,Female,Medium,Car,No,25,12,No
44,Male,High,Car,Yes,24,13,No
41,Female,Medium,Beauty Products,No,2,14,Yes
47,Female,High,Beauty Products,Yes,2,15,Yes
31,Male,High,Beauty Products,No,11,11,No
46,Female,Low,Groceries,Yes,10,16,Yes
57,Female,High,Car,No,16,19,Yes
28,Female,High,Electronics,No,24,1,No
27,Female,Medium,Car,No,9,10,Yes
23,Male,High,Beauty Products,No,3,11,Yes
40,Male,High,Electronics,Yes,26,12,Yes
54,Female,Low,Groceries,No,5,0,Yes
23,Male,Medium,Groceries,No,17,8,Yes
41,Female,Medium,Car,Yes,24,14,Yes
43,Male,Low,Designer items,No,7,18,Yes
41,Male,Medium,Electronics,Yes,15,5,Yes
23,Female,Medium,Designer items,No,21,2,No
59,Male,High,Car,Yes,0,13,No
53,Male,High,Car,No,25,11,Yes
55,Female,High,Beauty Products,Yes,10,11,Yes
59,Female,Low,Beauty Products,No,17,6,Yes
24,Male,Medium,Car,Yes,10,3,No
48,Male,Medium,Electronics,No,0,12,Yes
35,Male,Medium,Designer items,No,8,8,Yes
48,Male,Medium,Designer items,Yes,22,8,No
27,Male,Low,Car,No,27,1,No
55,Female,Medium,Beauty Products,Yes,14,2,Yes
48,Female,High,Electronics,No,5,2,Yes
28,Male,High,Groceries,Yes,14,12,Yes
45,Female,High,Beauty Products,No,9,5,Yes
24,Female,Medium,Designer items,Yes,14,17,Yes
35,Female,Low,Groceries,Yes,19,8,Yes
41,Male,High,Beauty Products,Yes,1,7,Yes
37,Male,Low,Beauty Products,No,1,10,Yes
43,Male,Medium,Groceries,No,6,5,Yes
47,Male,Medium,Designer items,Yes,9,4,No
28,Male,Low,Designer items,No,0,1,No
18,Male,Medium,Electronics,No,18,1,Yes
38,Male,High,Beauty Products,Yes,19,3,Yes
29,Male,Low,Groceries,Yes,21,19,Yes
35,Male,High,Electronics,No,0,0,Yes
41,Male,Low,Beauty Products,Yes,13,3,No
22,Female,Medium,Designer items,Yes,10,12,No
33,Male,Medium,Designer items,Yes,23,12,Yes
41,Female,Medium,Electronics,No,21,1,No
33,Female,Medium,Car,No,5,13,No
18,Male,Low,Groceries,Yes,16,10,Yes
52,Male,High,Beauty Products,No,10,4,Yes
34,Male,Medium,Electronics,Yes,25,6,Yes
59,Male,High,Beauty Products,Yes,27,10,Yes
20,Female,Medium,Designer items,Yes,19,9,Yes
59,Female,Medium,Groceries,Yes,13,11,Yes
59,Male,Low,Beauty Products,No,29,9,Yes
49,Male,High,Beauty Products,Yes,25,18,Yes
18,Male,Medium,Car,No,23,9,Yes
19,Female,Medium,Car,No,16,6,No
24,Male,Low,Groceries,Yes,19,8,Yes
39,Female,High,Car,Yes,1,13,No
18,Male,Medium,Electronics,Yes,8,19,Yes
36,Female,High,Beauty Products,Yes,3,7,No
21,Female,High,Beauty Products,Yes,8,8,No
39,Female,High,Beauty Products,No,17,11,Yes
59,Male,Medium,Groceries,Yes,10,6,Yes
26,Female,Medium,Groceries,No,5,18,Yes
24,Female,Medium,Groceries,Yes,15,4,Yes
33,Male,High,Car,No,0,18,No
54,Male,Medium,Designer items,No,6,18,Yes
54,Male,High,Groceries,Yes,28,16,No
43,Male,Low,Designer items,No,21,7,No
50,Female,High,Car,No,1,14,Yes
37,Female,Low,Groceries,Yes,27,17,Yes
27,Male,Medium,Beauty Products,No,23,3,Yes
54,Female,Medium,Beauty Products,Yes,3,12,Yes
42,Female,High,Designer items,No,12,17,Yes
41,Female,High,Electronics,No,1,15,No
50,Female,High,Groceries,Yes,25,18,Yes
26,Male,Medium,Beauty Products,No,27,2,Yes
56,Male,High,Car,No,28,9,Yes
18,Male,Low,Car,Yes,9,8,Yes
32,Male,Low,Designer items,No,2,4,No
58,Male,Low,Car,Yes,25,8,Yes
40,Female,Medium,Designer items,Yes,6,11,Yes
42,Male,High,Electronics,No,26,8,Yes
23,Female,Low,Groceries,Yes,22,1,Yes
26,Female,High,Beauty Products,Yes,27,16,Yes
50,Female,High,Car,Yes,18,5,Yes
54,Female,High,Electronics,No,30,1,Yes
58,Male,High,Electronics,Yes,29,13,Yes
53,Female,Medium,Car,Yes,3,14,No
25,Male,Low,Electronics,No,25,3,No
38,Female,High,Car,Yes,27,3,Yes
33,Male,High,Beauty Products,No,21,11,No
33,Female,High,Electronics,No,18,7,Yes
55,Male,High,Designer items,Yes,9,4,Yes
46,Male,High,Designer items,Yes,30,17,No
27,Female,Low,Car,No,9,6,No
35,Male,High,Electronics,Yes,0,6,Yes
38,Female,Low,Car,Yes,0,14,No
21,Male,Medium,Electronics,Yes,27,19,Yes
27,Female,High,Beauty Products,Yes,22,8,Yes
51,Male,Medium,Designer items,Yes,27,13,No
50,Female,Medium,Beauty Products,No,1,6,Yes
27,Male,High,Groceries,Yes,21,19,Yes
18,Male,High,Designer items,Yes,12,0,No
22,Male,Medium,Car,No,15,14,Yes
45,Male,High,Car,Yes,30,15,No
34,Female,Low,Beauty Products,No,16,1,No
30,Female,High,Beauty Products,Yes,13,10,Yes
45,Female,High,Groceries,Yes,9,2,Yes
48,Male,Medium,Car,Yes,16,14,Yes
26,Male,Medium,Electronics,No,9,7,No
38,Female,Medium,Car,Yes,12,17,No
22,Male,Low,Designer items,Yes,5,16,Yes
28,Female,Medium,Beauty Products,No,19,15,Yes
26,Male,Low,Groceries,Yes,1,4,No
18,Female,High,Beauty Products,No,3,3,Yes
42,Male,High,Electronics,No,2,8,Yes
39,Male,Medium,Designer items,Yes,22,11,Yes
27,Female,High,Electronics,Yes,1,10,Yes
27,Male,Low,Beauty Products,Yes,29,5,Yes
19,Male,Low,Designer items,Yes,29,1,No
49,Female,Medium,Groceries,No,9,15,Yes
29,Male,Medium,Designer items,Yes,0,7,Yes
30,Male,Medium,Designer items,No,14,11,Yes
25,Male,High,Groceries,Yes,9,13,Yes
22,Female,Low,Car,Yes,17,18,No
55,Male,Medium,Beauty Products,No,26,10,No
37,Male,Medium,Groceries,Yes,19,17,Yes
27,Male,Low,Beauty Products,No,1,8,Yes
48,Male,High,Electronics,No,9,3,Yes
23,Female,Low,Designer items,Yes,13,3,No
43,Male,Medium,Car,Yes,14,15,Yes
56,Female,Low,Designer items,No,16,18,No
23,Female,Medium,Electronics,No,30,10,Yes
33,Male,High,Groceries,No,29,7,Yes
28,Male,Low,Electronics,Yes,6,18,Yes
48,Female,Low,Designer items,Yes,25,9,Yes
58,Male,High,Electronics,Yes,3,14,No
30,Male,Low,Designer items,Yes,24,1,No
19,Female,Medium,Car,Yes,15,8,No
45,Male,Low,Car,No,12,2,No
58,Male,Low,Car,Yes,12,1,No
25,Female,High,Electronics,Yes,26,8,Yes
19,Female,Low,Car,Yes,5,7,No
45,Female,High,Groceries,Yes,4,8,Yes
18,Male,Low,Electronics,Yes,8,9,No
21,Male,Low,Car,Yes,2,9,Yes
28,Male,Low,Beauty Products,Yes,13,5,Yes
29,Male,High,Electronics,Yes,12,16,Yes
33,Female,High,Car,Yes,2,1,No
28,Male,Medium,Beauty Products,No,28,8,No
20,Male,Low,Designer items,No,28,17,Yes
37,Female,Medium,Car,Yes,14,13,Yes
51,Male,Medium,Car,Yes,16,7,No
59,Female,Medium,Car,Yes,25,17,Yes
47,Male,Medium,Groceries,No,24,18,Yes
25,Male,High,Car,Yes,27,7,Yes
48,Female,Medium,Beauty Products,Yes,2,2,No
39,Male,Medium,Electronics,Yes,16,3,Yes
34,Female,Medium,Designer items,Yes,13,18,No
26,Female,High,Groceries,No,29,11,Yes
54,Male,Low,Groceries,Yes,10,19,Yes
52,Male,High,Electronics,Yes,20,14,No
28,Male,Medium,Electronics,Yes,19,7,Yes
21,Male,Low,Car,Yes,26,11,No
57,Female,High,Car,Yes,5,14,No
47,Male,Medium,Designer items,No,11,15,No
44,Male,High,Groceries,Yes,20,19,Yes
37,Male,High,Groceries,Yes,27,3,Yes
28,Female,Medium,Beauty Products,No,12,8,Yes
21,Female,Low,Electronics,No,11,8,No
30,Female,Low,Beauty Products,No,15,5,No
59,Female,Medium,Beauty Products,Yes,12,6,No
45,Male,High,Designer items,Yes,25,18,No
41,Female,Medium,Beauty Products,Yes,18,16,No
30,Male,High,Electronics,Yes,12,1,Yes
27,Female,Medium,Beauty Products,Yes,29,12,No
26,Male,High,Electronics,Yes,0,13,No
37,Male,Low,Electronics,Yes,14,0,No
34,Male,Medium,Beauty Products,Yes,23,12,Yes
33,Female,High,Car,Yes,1,16,No
49,Male,High,Car,Yes,10,7,Yes
20,Female,Medium,Beauty Products,No,28,11,No
37,Male,Low,Electronics,No,15,13,No
33,Male,Medium,Groceries,No,26,16,No
50,Female,High,Electronics,Yes,29,11,Yes
32,Female,High,Electronics,Yes,17,13,Yes
47,Female,Medium,Electronics,Yes,0,12,Yes
32,Female,Low,Car,Yes,6,14,Yes
59,Male,Medium,Car,No,13,5,Yes
28,Female,Low,Beauty Products,Yes,28,19,Yes
41,Female,Low,Designer items,No,24,18,No
19,Female,Medium,Beauty Products,Yes,21,19,Yes
50,Female,Medium,Electronics,No,7,13,Yes
26,Male,Low,Groceries,No,1,4,Yes
42,Female,High,Beauty Products,Yes,7,15,Yes
32,Male,Medium,Beauty Products,Yes,0,2,Yes
55,Male,High,Beauty Products,Yes,21,13,Yes
53,Female,Low,Electronics,Yes,17,14,No
58,Female,High,Electronics,No,17,2,Yes
27,Female,Medium,Groceries,Yes,16,6,Yes
18,Female,Low,Car,Yes,26,10,No
22,Male,Low,Designer items,No,6,18,No
46,Female,High,Electronics,Yes,14,2,Yes
54,Male,Medium,Beauty Products,Yes,22,11,Yes
47,Male,High,Designer items,No,19,4,Yes
20,Male,Low,Electronics,No,8,8,No
56,Male,Medium,Beauty Products,Yes,25,1,No
40,Male,Low,Groceries,Yes,22,15,Yes
26,Female,Medium,Designer items,No,12,18,No
34,Male,Medium,Designer items,No,5,3,Yes
18,Male,Low,Electronics,Yes,17,18,No
26,Female,Low,Groceries,Yes,12,7,Yes
32,Male,Medium,Car,Yes,10,11,No
21,Male,Medium,Electronics,Yes,0,3,No
58,Male,Medium,Car,No,9,3,No
37,Female,High,Electronics,No,29,8,Yes
28,Male,High,Car,No,11,17,Yes
47,Male,Medium,Beauty Products,Yes,11,15,No
54,Female,High,Electronics,No,30,19,Yes
42,Female,Medium,Electronics,Yes,11,10,No
26,Female,Low,Designer items,No,29,17,No
42,Female,High,Groceries,No,2,19,Yes
49,Female,High,Designer items,No,16,13,Yes
18,Female,Low,Beauty Products,Yes,16,7,Yes
22,Female,Medium,Groceries,Yes,4,8,No
52,Male,High,Car,Yes,18,8,Yes
47,Male,Medium,Designer items,No,17,15,No
50,Female,High,Designer items,No,1,13,Yes
18,Male,Low,Electronics,Yes,25,15,No
32,Female,Low,Beauty Products,Yes,25,14,Yes
33,Male,Medium,Designer items,Yes,13,14,Yes
32,Female,Medium,Car,Yes,18,7,Yes
51,Female,Medium,Beauty Products,No,1,9,Yes
52,Male,High,Groceries,Yes,22,16,No
25,Female,High,Groceries,Yes,27,3,Yes
31,Female,Medium,Electronics,Yes,30,9,No
46,Female,High,Groceries,No,0,3,Yes
49,Male,Medium,Beauty Products,Yes,0,16,No
43,Male,Medium,Groceries,Yes,16,6,Yes
40,Male,High,Electronics,Yes,19,14,Yes
30,Female,Low,Electronics,No,27,1,No
36,Female,Low,Electronics,No,23,12,Yes
41,Female,Medium,Groceries,Yes,10,14,Yes
27,Male,Medium,Electronics,No,8,8,Yes
45,Female,Low,Designer items,Yes,0,16,No
48,Female,High,Electronics,Yes,11,9,Yes
54,Male,High,Electronics,Yes,29,17,Yes
55,Male,High,Car,Yes,6,16,No
23,Female,Medium,Groceries,No,7,11,Yes
31,Male,High,Beauty Products,Yes,11,9,Yes
37,Female,High,Electronics,No,14,6,Yes
58,Female,High,Designer items,Yes,9,9,Yes
56,Female,Low,Groceries,Yes,27,4,No
20,Female,Medium,Designer items,Yes,17,10,No
32,Male,High,Car,Yes,20,19,Yes
54,Female,High,Electronics,Yes,23,11,Yes
21,Male,Low,Electronics,Yes,14,8,Yes
56,Female,High,Designer items,No,9,12,No
57,Male,Low,Designer items,No,11,18,No
43,Female,Medium,Groceries,Yes,29,0,No
33,Male,High,Car,No,21,16,Yes
35,Female,Medium,Groceries,No,6,17,Yes
43,Male,Low,Designer items,Yes,7,5,No
47,Female,Low,Electronics,No,6,9,No
26,Male,High,Electronics,Yes,30,6,Yes
26,Male,Medium,Designer items,No,12,2,No
52,Female,High,Designer items,Yes,0,19,Yes
51,Female,High,Beauty Products,No,24,2,No
32,Male,High,Groceries,No,23,5,Yes
38,Female,High,Beauty Products,No,0,19,No
36,Male,Low,Designer items,Yes,0,1,No
32,Male,High,Groceries,Yes,13,18,No
32,Female,Medium,Designer items,Yes,5,19,No
26,Male,High,Car,No,4,19,No
51,Male,Medium,Groceries,No,5,17,Yes
45,Female,Low,Groceries,No,28,18,No
26,Male,Low,Electronics,No,26,5,Yes
31,Male,Medium,Groceries,Yes,27,12,Yes
29,Male,Medium,Beauty Products,Yes,18,18,No
38,Male,High,Groceries,No,26,18,Yes
41,Female,Medium,Beauty Products,No,25,12,Yes
45,Female,High,Beauty Products,No,13,17,Yes
53,Male,High,Beauty Products,Yes,9,16,No
21,Female,Low,Designer items,Yes,11,12,No
46,Female,High,Groceries,Yes,3,9,No
42,Female,High,Beauty Products,No,30,2,Yes
19,Male,Low,Designer items,Yes,24,16,Yes
23,Male,Low,Beauty Products,Yes,25,7,Yes
52,Female,High,Beauty Products,Yes,26,17,No
18,Male,Low,Beauty Products,No,28,15,Yes
56,Male,Medium,Car,Yes,2,3,Yes
58,Male,High,Car,Yes,4,18,No
32,Female,Low,Beauty Products,Yes,7,5,Yes
36,Female,Low,Car,No,23,14,Yes
43,Male,Medium,Groceries,Yes,6,9,Yes
55,Female,Medium,Designer items,No,13,16,No
58,Male,High,Car,No,18,4,Yes
48,Male,High,Beauty Products,Yes,6,18,Yes
48,Female,High,Beauty Products,No,19,6,No
41,Male,Low,Designer items,Yes,1,15,No
57,Female,High,Car,No,5,5,No
58,Female,Medium,Beauty Products,Yes,3,10,Yes
22,Female,Low,Car,Yes,24,16,No
24,Male,Medium,Groceries,Yes,26,14,No
32,Female,Medium,Groceries,No,13,12,Yes
28,Female,High,Designer items,Yes,27,12,Yes
43,Female,Medium,Electronics,No,21,8,Yes
59,Female,Medium,Car,No,3,16,No
35,Male,Medium,Beauty Products,Yes,10,15,Yes
50,Female,Medium,Beauty Products,Yes,28,6,Yes
27,Male,High,Beauty Products,Yes,8,2,No
31,Male,Medium,Beauty Products,Yes,25,14,No
19,Male,Medium,Electronics,Yes,23,13,Yes
24,Female,Medium,Designer items,Yes,3,17,Yes
41,Male,Medium,Electronics,No,26,4,Yes
55,Male,Low,Car,Yes,29,6,No
32,Male,High,Electronics,Yes,25,0,Yes
21,Female,Low,Car,No,28,0,No
39,Female,High,Groceries,Yes,10,9,No
34,Female,Low,Electronics,Yes,3,14,Yes
43,Female,High,Electronics,Yes,15,12,Yes
26,Male,Low,Beauty Products,Yes,10,10,Yes
23,Female,Medium,Designer items,Yes,0,5,Yes
30,Female,Medium,Electronics,Yes,21,4,Yes
44,Female,Low,Groceries,Yes,17,19,Yes
31,Female,High,Groceries,Yes,14,4,No
53,Male,Low,Electronics,Yes,1,6,No
59,Female,Low,Groceries,No,15,9,Yes
34,Male,Low,Car,No,29,12,Yes
18,Female,Medium,Groceries,Yes,0,14,Yes
50,Female,Low,Designer items,No,5,12,No
45,Female,Low,Designer items,No,0,4,No
58,Male,Medium,Car,Yes,29,16,No
25,Male,High,Beauty Products,Yes,16,14,Yes
18,Male,Low,Car,No,11,4,Yes
41,Female,High,Beauty Products,Yes,5,0,Yes
42,Male,High,Beauty Products,Yes,0,9,No
59,Male,High,Beauty Products,No,2,16,No
36,Female,Low,Car,Yes,27,10,Yes
46,Male,High,Groceries,No,17,1,No
26,Male,Medium,Beauty Products,Yes,23,16,Yes
53,Female,Low,Electronics,No,28,16,Yes
29,Female,Medium,Car,Yes,27,19,Yes
20,Female,Low,Designer items,Yes,10,17,No
21,Female,Low,Electronics,Yes,16,17,Yes
54,Female,High,Car,No,13,9,Yes
32,Male,Medium,Beauty Products,No,0,15,Yes
28,Male,Medium,Beauty Products,Yes,22,19,No
55,Female,High,Car,Yes,23,15,Yes
47,Female,High,Beauty Products,Yes,1,0,Yes
41,Male,Medium,Groceries,No,23,8,Yes
39,Female,High,Electronics,Yes,11,16,Yes
42,Female,Medium,Designer items,Yes,27,14,Yes
47,Female,Medium,Beauty Products,Yes,18,9,Yes
48,Male,Low,Beauty Products,No,26,11,No
48,Male,High,Beauty Products,Yes,8,12,No
52,Female,Medium,Designer items,No,20,13,No
38,Female,Medium,Groceries,No,9,15,Yes
24,Female,Medium,Car,No,3,19,No
42,Female,High,Electronics,Yes,30,10,Yes
37,Male,Low,Electronics,Yes,3,16,Yes
28,Male,High,Beauty Products,Yes,29,2,Yes
58,Male,High,Car,Yes,5,10,No
44,Male,High,Beauty Products,No,4,13,Yes
52,Female,Low,Car,No,3,15,No
33,Male,Low,Car,Yes,20,3,Yes
36,Male,High,Electronics,No,25,16,Yes
43,Female,High,Electronics,No,21,0,Yes
53,Male,High,Groceries,No,10,4,No
19,Male,Medium,Designer items,Yes,16,7,Yes
55,Female,High,Beauty Products,No,20,8,Yes
30,Male,Low,Electronics,Yes,10,15,Yes
33,Female,Low,Designer items,No,26,1,No
59,Female,High,Groceries,No,11,7,Yes
59,Male,Low,Groceries,No,12,16,Yes
56,Male,High,Designer items,Yes,23,2,Yes
47,Female,High,Beauty Products,No,19,12,No
36,Male,Medium,Car,Yes,6,8,No
36,Male,High,Beauty Products,No,12,7,No
39,Male,Low,Beauty Products,Yes,17,1,Yes
28,Female,High,Designer items,Yes,30,0,Yes
31,Male,High,Groceries,Yes,15,10,Yes
50,Male,High,Car,No,29,6,Yes
48,Female,High,Designer items,Yes,28,15,Yes
31,Female,High,Beauty Products,Yes,27,10,Yes
33,Female,Low,Car,No,18,16,No
43,Female,Medium,Car,Yes,5,10,No
26,Male,High,Beauty Products,Yes,17,16,Yes
48,Male,Medium,Groceries,No,11,4,No
53,Female,High,Beauty Products,No,26,3,Yes
20,Male,Medium,Designer items,Yes,25,16,Yes
56,Male,Medium,Groceries,Yes,25,3,Yes
29,Female,Medium,Designer items,Yes,0,18,Yes
38,Male,Medium,Car,Yes,19,17,No
20,Female,Low,Designer items,Yes,28,16,Yes
49,Male,Medium,Designer items,No,9,7,No
32,Male,Medium,Designer items,No,4,3,Yes
45,Male,High,Car,No,20,19,Yes
21,Male,Low,Electronics,Yes,14,16,Yes
20,Female,Medium,Beauty Products,Yes,9,14,Yes
59,Male,Low,Car,Yes,23,17,No
18,Male,Medium,Beauty Products,Yes,2,11,No
18,Female,High,Electronics,No,2,2,No
54,Female,Medium,Beauty Products,Yes,18,0,Yes
53,Female,Low,Designer items,Yes,28,3,No
31,Female,Low,Designer items,No,17,0,No
39,Female,High,Designer items,Yes,15,2,Yes
40,Female,Low,Electronics,No,20,8,No
40,Male,Low,Electronics,Yes,3,4,No
48,Male,Low,Beauty Products,Yes,20,8,Yes
52,Male,High,Car,Yes,5,10,No
58,Female,Medium,Car,No,28,14,No
20,Male,Low,Electronics,No,0,19,No
36,Female,Low,Groceries,Yes,13,16,Yes
39,Female,Medium,Groceries,No,13,16,Yes
31,Female,High,Car,Yes,11,15,Yes
50,Male,Low,Groceries,Yes,12,5,Yes
29,Male,Medium,Designer items,Yes,22,18,Yes
55,Female,High,Beauty Products,No,6,0,No
50,Male,Medium,Groceries,No,28,4,No
23,Male,Low,Electronics,Yes,30,15,Yes
48,Male,Medium,Groceries,No,24,15,No
50,Male,Medium,Designer items,Yes,12,19,Yes
27,Male,Medium,Groceries,No,23,9,No
58,Male,High,Car,Yes,30,12,No
20,Male,Low,Beauty Products,No,26,17,No
51,Male,High,Car,Yes,16,18,Yes
40,Male,Low,Designer items,No,12,12,Yes
50,Male,Medium,Groceries,No,1,0,Yes
22,Male,Low,Designer items,No,23,2,No
24,Female,Medium,Electronics,No,23,12,Yes
40,Male,Medium,Car,Yes,29,17,No
49,Female,Medium,Electronics,Yes,23,6,Yes
50,Male,Medium,Beauty Products,Yes,4,16,Yes
45,Male,Low,Designer items,Yes,28,7,No
32,Female,Medium,Car,Yes,19,3,No
51,Male,Low,Designer items,Yes,4,0,No
22,Female,Low,Beauty Products,Yes,5,1,Yes
43,Male,Low,Beauty Products,No,0,3,Yes
56,Male,Low,Electronics,Yes,21,0,Yes
50,Female,Medium,Groceries,No,7,19,No
33,Female,Medium,Car,Yes,20,12,Yes
43,Female,Low,Beauty Products,Yes,22,17,Yes
48,Female,Medium,Groceries,No,19,9,Yes
29,Female,Medium,Designer items,No,0,9,Yes
26,Female,Low,Electronics,Yes,2,18,No
43,Male,Medium,Electronics,Yes,8,9,Yes
33,Male,Low,Car,Yes,23,17,Yes
31,Male,Low,Electronics,No,28,2,No
51,Female,High,Beauty Products,Yes,0,17,Yes
41,Male,High,Beauty Products,Yes,8,12,Yes
19,Male,High,Beauty Products,No,6,15,No
38,Female,Low,Designer items,No,18,14,No
39,Female,Medium,Beauty Products,Yes,10,0,Yes
49,Male,Medium,Designer items,No,20,6,No
37,Male,Low,Electronics,No,7,9,No
54,Male,Medium,Designer items,Yes,8,0,No
19,Male,High,Car,Yes,18,13,Yes
37,Female,Medium,Beauty Products,Yes,9,8,Yes
59,Female,High,Groceries,No,28,5,Yes
34,Female,Medium,Groceries,Yes,27,5,Yes
21,Female,Low,Groceries,No,29,19,Yes
20,Female,Low,Groceries,No,22,18,Yes
35,Female,Medium,Beauty Products,No,25,3,Yes
25,Male,Low,Groceries,Yes,16,4,Yes
50,Male,Medium,Beauty Products,Yes,26,12,No
21,Male,High,Groceries,No,21,13,Yes
52,Female,Medium,Designer items,No,4,6,Yes
50,Female,Medium,Groceries,Yes,30,11,No
28,Female,Low,Electronics,Yes,23,7,Yes
49,Female,High,Car,Yes,24,5,Yes
39,Female,High,Car,No,1,18,No
37,Female,Low,Designer items,No,23,13,No
50,Male,Medium,Groceries,No,9,15,Yes
21,Female,Low,Designer items,Yes,26,10,No
